accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
10254.310833333333,469.80333333333334,-473.35083333333336,73.41916666666667,11.303333333333333,-38.02333333333333,31960.930882638837,39810.507988888894,226099.51441597258,255524.25513263931,422594.6679888883,67583.14945555553,11158,1139,1042,1729,2550,939,9488,-532,-2221,-1904,-2462,-1213,2.541544477028348,76.13279466469544,0.19550342130987292,270.6699106344595
10227.593333333334,611.98,-626.535,29.94,-9.834166666666667,44.06166666666667,32735.234622222255,57877.94793333338,240961.43377499963,394367.24806666555,260923.78166597246,88910.93619722198,11040,1488,837,2254,1489,1189,9532,-347,-2148,-3239,-2364,-1109,3.1280547409579667,70.7287979822026,0.39100684261974583,296.22778724329675
10203.4775,642.9375,-923.85,57.98916666666667,68.42083333333333,2.1341666666666668,5696.5294937499875,2905.751927083333,40687.44416666649,52677.18738263895,59784.575399305635,2516.286165972217,10454,817,-134,912,879,170,9754,453,-1779,-892,-937,-182,20.527859237536656,28.90798607600703,1.3685239491691104,146.33259210922802
10195.7875,621.4025,-982.4583333333334,54.62833333333333,15.73,6.051666666666667,21611.09234375004,18079.808827083376,130773.11826388858,131704.86019722224,225783.7921000002,44270.188997222256,10760,1127,830,1607,1885,1042,9688,46,-2206,-2142,-1895,-737,4.105571847507331,47.62687345369846,0.9775171065493646,159.48261606924564
10188.515,572.7641666666667,-1075.6558333333332,62.51583333333333,70.07083333333334,2.1441666666666666,6298.603108333324,2770.471882638891,51458.15238263885,43241.101415972276,61896.19914930551,2490.5250493055805,10508,773,45,717,909,158,9898,353,-2087,-757,-1492,-146,3.9100684261974585,27.644007816846575,1.1730205278592374,115.89984265166535
10180.373333333333,675.7,-1073.2141666666666,70.05666666666667,53.31666666666667,-15.2975,36971.998955555464,44858.72166666691,121151.43496597231,147033.8351222215,204135.139722222,42073.21899374993,10874,2367,732,2065,1348,1567,9297,-23,-3408,-2855,-2187,-1176,3.7145650048875853,117.43964709861677,0.19550342130987292,282.95873900419116
10267.503333333334,491.6591666666667,408.66833333333335,50.1425,62.86,8.970833333333333,5752.706655555561,7034.654665972218,38493.12166388893,45967.98386041662,36692.46373333338,5265.049982638876,10611,910,1110,754,867,323,9910,270,-590,-648,-834,-365,5.474095796676441,23.115970853524896,1.3685239491691104,88.99162518562369
10225.520833333334,720.1458333333334,872.5783333333334,66.81166666666667,32.5325,-2.845833333333333,25561.656232638717,37504.53623263929,158927.41719722186,204385.46786388918,168871.21394375016,44782.10206597205,10618,1606,2028,1443,1178,585,9576,155,-126,-1763,-1114,-835,2.541544477028348,56.744000223460304,0.39100684261974583,150.5434293759619
10191.6275,725.6516666666666,629.2025,51.05833333333333,-55.48916666666667,-12.551666666666666,44564.92707708319,77352.5319972216,883178.6514937519,258230.66493055556,588778.1565493067,227359.52233055444,10662,1659,3342,2297,2147,1408,9500,-328,-930,-1507,-2517,-1310,4.105571847507331,73.66145709443667,0.19550342130987292,642.226474577699
10245.075,638.3266666666667,683.1191666666666,71.84166666666667,3.0675,-0.7616666666666667,29606.764375000013,36759.73995555555,226967.1782993053,237237.00159722252,243397.58794375008,64858.25319722216,10826,1728,2158,1717,1135,1347,9600,82,-661,-1562,-2456,-944,3.7145650048875853,75.48472386055828,0.5865102639296187,184.37105659230426
