accx_mean,accy_mean,accz_mean,gyrx_mean,gyry_mean,gyrz_mean,accx_var,accy_var,accz_var,gyrx_var,gyry_var,gyrz_var,accx_max,accy_max,accz_max,gyrx_max,gyry_max,gyrz_max,accx_min,accy_min,accz_min,gyrx_min,gyry_min,gyrz_min,accn_max_fq,accn_max_peak,gyrn_max_fq,gyrn_max_peak
10168.081666666667,-629.6616666666666,416.59166666666664,75.91,50.100833333333334,-95.46916666666667,26352.398330555603,31237.000530555477,121484.21493055555,59067.3469000001,448626.27566597203,34795.09738263893,10710,27,1494,955,2140,820,9573,-1112,-1147,-1020,-2480,-753,9.579667644183774,53.11184818392488,0.19550342130987292,173.98953555664423
10145.446666666667,-633.8625,868.4633333333334,83.64,86.76333333333334,-128.21833333333333,70422.03882222217,38087.62526041671,322842.3619888887,109917.64873333336,1593358.7456555546,57963.572330555566,11140,-93,3411,1382,4817,698,8955,-1573,-1991,-1532,-8194,-1033,6.0606060606060606,109.86031802731414,1.9550342130987293,189.5063348360219
10135.860833333334,-766.9666666666667,1004.8091666666667,95.4725,25.683333333333334,-130.96333333333334,40206.65813263887,12894.81388888893,162058.17608263908,48382.23424375007,662233.3380555576,22083.17698888888,10974,-397,2883,809,2488,399,9465,-1193,-612,-684,-3718,-704,5.474095796676441,95.53164071739046,1.5640273704789833,242.2033987591036
10134.234166666667,-751.3366666666667,1001.525,82.545,27.50583333333333,-115.0125,15052.305999305547,11437.208322222255,49654.64104166644,43190.3046416668,238179.37329930504,11835.334010416605,10635,-402,1985,937,1793,332,9697,-1185,217,-782,-1730,-454,13.880742913000978,39.100613108277926,1.5640273704789833,184.00504968792544
10142.249166666666,-925.9341666666667,639.6008333333333,92.14416666666666,88.46666666666667,-137.575,42026.28541597224,19231.52149930549,194337.703165972,91424.54671597223,469936.4572222212,28448.992708333215,11055,-516,2122,949,2890,429,9651,-1400,-912,-886,-2688,-856,5.865102639296188,78.95080522586872,0.19550342130987292,149.7168735927304
10136.505833333333,-889.9583333333334,832.3225,79.95,23.705,-118.87416666666667,57121.17496597222,39574.251597222516,254805.21682708318,154014.14916666623,1275711.829641668,34415.53499930561,11374,796,4004,2388,4110,832,9167,-1739,-1117,-2977,-7499,-1307,5.865102639296188,94.14925805062384,0.19550342130987292,609.5353635381045
10113.755833333333,-1135.8158333333333,809.8275,103.97666666666667,32.36416666666667,-57.72416666666667,50120.7278826389,148551.7985826391,226095.73107708385,275058.14778888895,915451.4648826384,141452.41141597225,10986,137,2920,2211,4360,1301,9355,-1957,-614,-1282,-4480,-1192,2.541544477028348,69.36393231113985,0.19550342130987292,343.4304768270241
10112.9,-999.2233333333334,1069.7183333333332,86.5775,33.990833333333335,-114.81,28779.755000000005,11482.371788888871,113723.62566388895,50875.667327083276,444667.3640826392,13256.288899999996,10876,-624,2353,1028,2421,283,9463,-1278,-4,-550,-2865,-527,6.0606060606060606,69.57324275014238,1.5640273704789833,237.10325584204614
10078.349166666667,-1165.1833333333334,1248.7766666666666,91.78166666666667,4.385,-122.9125,35367.86558263884,30637.264722222197,165950.8967888891,132988.7989972221,723984.1984416669,25825.543177083444,11116,-641,2519,2235,4122,393,9348,-1842,-1664,-1075,-5895,-765,13.294232649071358,53.55234018412723,0.5865102639296187,233.28642514288438
10118.8325,-1004.0791666666667,939.7666666666667,81.5075,8.439166666666667,-118.69666666666667,78296.76944374996,22499.337899305556,338313.8055555551,126297.63994375033,2436008.2562993155,33456.329655555775,12117,-577,2715,1656,5586,881,8574,-1637,-2677,-1422,-11548,-576,6.256109481915933,146.9921396620383,0.19550342130987292,721.01330104614
